bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
DRI-101263,2017-06-01,DRM/Intel,DRI,[IGT] [BSW] gem_tiled_fence_blits@normal  Segmentation fault (core dumped),"Created attachment 131627
dmesg.log

The following test case produces Segmentation fault (core dumped) on BSW with latest configuration

test case
====================================
igt@gem_tiled_fence_blits@normal

test output
=====================================

IGT-Version: 1.18-g00ce341 (x86_64) (Linux: 4.12.0-rc3-drm-tip-ww22-commit-4aa1d46+ x86_64)
(gem_tiled_fence_blits:1301) drmtest-DEBUG: Test requirement passed: !(fd<0)
(gem_tiled_fence_blits:1301) igt-debugfs-DEBUG: Opening debugfs directory '/sys/kernel/debug/dri/0'
(gem_tiled_fence_blits:1301) drmtest-DEBUG: Test requirement passed: is_i915_device(fd) && has_known_intel_chipset(fd)
(gem_tiled_fence_blits:1301) ioctl-wrappers-DEBUG: Test requirement passed: err == 0
(gem_tiled_fence_blits:1301) igt-core-DEBUG: Test requirement passed: !igt_run_in_simulation()
(gem_tiled_fence_blits:1301) igt-core-DEBUG: Starting subtest: normal
(gem_tiled_fence_blits:1301) intel-os-DEBUG: Checking 6144 surfaces of size 1048576 bytes (total 6445596672) against RAM
(gem_tiled_fence_blits:1301) drmtest-DEBUG: Test requirement passed: !(fd<0)
(gem_tiled_fence_blits:1301) igt-debugfs-DEBUG: Opening debugfs directory '/sys/kernel/debug/dri/0'
(gem_tiled_fence_blits:1301) intel-os-DEBUG: Test requirement passed: __intel_check_memory(count size mode &required &total)
(gem_tiled_fence_blits:1301) igt-core-DEBUG: Test requirement passed: !igt_run_in_simulation()
Using 6145 1MiB buffers
Received signal SIGSEGV.
Stack trace:
 #0 [fatal_sig_handler+0x1a6]
 #1 [killpg+0x40]
 #2 [run_test+0x119]
 #3 [+0x119]
Subtest normal: CRASH (14.878s)
Received signal SIGSEGV.
Stack trace:
 #0 [fatal_sig_handler+0x1a6]
 #1 [killpg+0x40]
 #2 [+0x40]
(:1301) igt-debugfs-DEBUG: Opening debugfs directory '/sys/kernel/debug/dri/0'
Segmentation fault (core dumped)



Software
======================================
kernel version              : 4.12.0-rc3-drm-tip-ww22-commit-4aa1d46+
architecture                : x86_64
os version                  : Ubuntu 16.10
os codename                 : yakkety
kernel driver               : i915
bios revision               : 0.33
bios release date           : 08/12/2015
ksc                         : 0.16


Graphic drivers
===================================================
Component: drm
    tag: libdrm-2.4.80-18-gce9e3ba
    commit: ce9e3ba6e2cc65e1e9e6e05a5f326c4dd25ab2c4

Component: cairo
    tag: 1.15.4-22-g0fd0fd0
    commit: 0fd0fd0ae9ad8cfb177bb844091de98c0235917e

Component: intel-gpu-tools
    tag: intel-gpu-tools-1.18-211-g00ce341
    commit: 00ce341b95c718611689ded8ccec45086186c5b7

Component: piglit
    tag: piglit-v1
    commit: ebbb9c5dcc6a637884d54e06eb430a8c14993413

kernel
===================================================
commit 4aa1d46d3b24bbe545cdf7cbd407c18f5cd5e43d
Author:     Daniel Vetter 
AuthorDate: Wed May 31 10:59:05 2017 +0200
Commit:     Daniel Vetter 
CommitDate: Wed May 31 10:59:05 2017 +0200

    drm-tip: 2017y-05m-31d-08h-58m-36s UTC integration manifest
	
======================================
             Hardware
======================================
platform                   : BSW
motherboard model          : 10G9000NUS
motherboard id             : BRASWELL
form factor                : Desktop
manufacturer               : LENOVO
cpu family                 : Pentium
cpu family id              : 6
cpu information            : Intel(R) Pentium(R) CPU  N3700  @ 1.60GHz
gpu card                   : Intel Corporation Atom/Celeron/Pentium Processor x5-E8000/J3xxx/N3xxx Integrated Graphics Controller (rev 21) (prog-if 00 [VGA controller])
memory ram                 : 7.68 GB
max memory ram             : 8 GB
cpu thread                 : 4
cpu core                   : 4
cpu model                  : 76
cpu stepping               : 3
socket                     : Socket BGA1155
signature                  : Type 0 Family 6 Model 76 Stepping 3
hard drive                 : 476GiB (512GB)
current cd clock frequency : 266667 kHz
maximum cd clock frequency : 320000 kHz
displays connected         : DP-1 DP-3


======================================
             kernel parameters
======================================
quiet drm.debug=0xe auto panic=1 nmi_watchdog=panic resume=/dev/sda3 fastboot


Attachments
=====================================
kern.log
dmesg.log",intel-gfx-bugs,humberto.i.perez.rodriguez,fixed,1,closed,6,2018-02-27,0,8,2018-02-27,271,normal,2
MESA-42069,2011-10-20,Drivers/Gallium/r300,MESA,Texture artifacts,"Created attachment 52603
screenshot

r300g git (Mesa 7.12-devel (git-6235846))
Mobility X1600 / 128mb

r300g has some texture artifacts not there on r600g nor llvmpipe.
Since the texture coords are calculated in the vertex shader it's possible the bug is in the interpolation?

Apitrace:
http://kiwi6.com/file/25hl2953ab",dri-devel,cand,fixed,1,resolved,4,2013-01-11,0,3,2013-01-11,449,minor,2
XORG-10008,2007-02-17,Server/General,XORG,Xvfb manual page states default depth incorrectly,"The default depth for Xvfb was changed from 8 to 12 on 2005-03-23 by Roland Mainz and its manual page was changed accordingly.

The code change was reverted/disabled on 2005-07-23 by Stuart R. Anderson but the manual page was not reverted.",xorg-team,ben,fixed,1,resolved,4,2008-03-01,0,3,2008-03-01,378,normal,2
TELEPATHY-29728,2010-08-21,tp-qt,TELEPATHY,ContactManager::addGroup and removeGroup are confusing/broken,"ContactManager::addGroup is described as Attempt to add an user-defined contact list group. Therefore (and judging from the naming) one would expect that after the returned PendingOperation has finished successfully the group would have actually been added (I know right?) and would be usable for eg. adding contacts to it.

In reality however the PendingOperation finishes as soon as the underlying EnsureChannel D-Bus call to the CM has returned. While this is indeed when the group is actually added at the CM level at this point the ContactManager internals still haven't picked up the new group and for example trying to add a contact to the seemingly newly-added group fails! A work-around is to wait for the groupAdded signal for the group in question - but this is really error-prone as the signal may well have been emitted already (and will be if we fix this bug properly)!

The fix would be to make a private PendingOperation subclass which would first make the EnsureChannel call and if that's successful and the new group hasn't been picked up yet wait for the new group to be picked up (by the groupAdded() signal) before finishing. Then the operation being finished() would truly mean that the group is now usable by the usual methods manipulating it.

Similarly the removeGroup PendingOperation returns as soon as the Channel's Close method has returned (and the group has been removed from the server). However contacts can still seemingly be added to the group etc. until the channel being invalidated is picked up by the ContactManager internals and groupRemoved() is emitted (probably in the next few mainloop iterations)! This is less of a problem though as you generally shouldn't need to worry about a removed group anymore - it's still confusing however as the PendingOperation to eg. add a contact to a group in this state will probably fail with The method AddMembers on bahbah interface doesn't exist (because the Channel doesn't exist anymore) instead of the intended The group doesn't exist.

The fix for this then is obviously waiting for groupRemoved in the removeGroup PendingOperation if the group still exists in the ContactManager internals after the Channel has been closed.",telepathy-bugs,ollisal,fixed,1,resolved,4,2010-12-30,0,3,2010-12-30,131,minor,2
DBUS-7819,2006-08-08,core,DBUS,Wrong initscripts style assumption in configure.in,"For dbus 0.91 configure.in checks for system type and parses this to detect
initscripts style. But further it still uses the old value ignoring command
line for setting pid filename. So I suggest the following patch:

--- dbus-0.91/configure.in.pidfile      2006-08-08 20:14:53.000000000 -0300
+++ dbus-0.91/configure.in      2006-08-08 20:15:12.000000000 -0300
@@ -9027 +9027 @@
 #### Set up the pid file
 if ! test -z $with_system_pid_file then
    DBUS_SYSTEM_PID_FILE=$with_system_pid_file
-elif test x$operating_system = xredhat  then
+elif test x$with_init_scripts = xredhat  then
    DBUS_SYSTEM_PID_FILE=${EXPANDED_LOCALSTATEDIR}/run/messagebus.pid
 else
    DBUS_SYSTEM_PID_FILE=${EXPANDED_LOCALSTATEDIR}/run/dbus/pid",hp,marcelo.leitner,fixed,1,resolved,4,2006-08-17,0,4,2006-08-17,9,normal,2
MESA-30695,2010-10-07,Drivers/DRI/i965,MESA,[gm45] kwin GL compositing rendering problem,"Created attachment 39275
argb issue?

Hi

I'm way out of my league on how to accurately describe the problem other than to refer to the attached image and notice how over-exposed the colors are on a composite-enabled desktop menu (on left) using an Intel GMA.

I'm running Debian Testing on a 32-bit dual core thinkpad t400.

lscpi
Intel Corporation Mobile 4 Series Chipset PCI Express Graphics Port (rev 07)

Xorg -version

X.Org X Server 1.7.7
Release Date: 2010-05-04
X Protocol Version 11 Revision 0
Build Operating System: Linux 2.6.32-5-686 i686 Debian
Current Operating System: Linux thinkpad-0928437 2.6.32-5-686 #1 SMP Sat Sep 18 02:14:45 UTC 2010 i686
Kernel command line: BOOT_IMAGE=/boot/vmlinuz-2.6.32-5-686 root=UUID=6745307f-93c4-448a-827a-b1480376255e ro quiet
Build Date: 08 September 2010  07:20:20PM
xorg-server 2:1.7.7-6 (Julien Cristau ) 
Current version of pixman: 0.16.4
        Before reporting problems check http://wiki.x.org
        to make sure that you have the latest version.",eric,mpapet,fixed,1,resolved,4,2011-01-18,0,5,2011-01-18,103,normal,2
TELEPATHY-61433,2013-02-25,gabble,TELEPATHY,Crashes when trying to hash caps containing pathological data forms,"Calculating a XEP-0115 hash involves sorting the fields of data forms in the contact's capabilities according to their field name. wocky_caps_hash_compute_from_lists() does this using this function:

  gint
  wocky_data_form_field_cmp (const WockyDataFormField *left
      const WockyDataFormField *right)
  {
    return strcmp (left->var right->var)
  }

This will obviously crash if either ->var is NULL but WockyDataForm validates forms it parses so this shouldn't happen right? Unfortunately http://xmpp.org/extensions/xep-0004.html#protocol-field says:

> If the  element type is anything other than fixed (see below) it
> MUST possess a 'var' attribute that uniquely identifies the field in the 
> context of the form (if it is fixed it MAY possess a 'var' attribute).

And WockyDataForm implements this correctly:

  var = wocky_node_get_attribute (node var)
  if (var == NULL && type != WOCKY_DATA_FORM_FIELD_TYPE_FIXED)
    {
      DEBUG (field node doesn't have a 'var' attribute ignoring)
      return FALSE
    }

So we have a remotely-triggered DoS: send Gabble a  with a caps hash include a form with an anonymous fixed field in the reply boom. Since anyone can send presence to anyone else and Gabble always looks up any caps it sees in any presences it receives. (Note that this is a presence leak too another bug I think.)

I have some fixes patches to follow. I will also suggest that http://xmpp.org/extensions/xep-0115.html be updated to mention this.",will,will,fixed,1,resolved,4,2013-06-17,0,19,2013-03-04,7,normal,2
POLICYKIT-92321,2015-10-06,libpolkit,POLICYKIT,[patch] Add Brazilian Portuguese translation,"Created attachment 118721
Patch providing pt_BR translation

The attached file is a git formatted patch providing Brazilian Portuguese translation",zeuthen,rafaelff,fixed,1,resolved,4,2015-10-06,0,2,2015-10-06,0,normal,2
DBUS-33143,2011-01-15,GLib,DBUS,'make' of dbus-glib-0.90 fails even though 'configure' is OK,"Created attachment 42069
autogenerated script used to run 'configure'

I do not know where to file bugs against 'dbus-glib' so I'm filing it here.

The failure looks this way:

dbus-gtype-specialized.c: In function ‘dbus_g_value_type_build_g_variant_type’:
dbus-gtype-specialized.c:1190: error: ‘G_VARIANT_TYPE_STRING_ARRAY’ undeclared (first use in this function)
dbus-gtype-specialized.c:1190: error: (Each undeclared identifier is reported only once
dbus-gtype-specialized.c:1190: error: for each function it appears in.)
make[4]: *** [dbus-gtype-specialized.lo] Error 1
.

Using exactly the same setting I can successfully build dbus-glib-0.88.

Please see the attached autogenerated script used to run 'configure'.",rob.taylor,sergstesh,fixed,1,resolved,4,2011-01-17,0,2,2011-01-17,2,blocker,6
MESA-30694,2010-10-07,Mesa core,MESA,wincopy will crash on Gallium drivers when going to front buffer,"Created attachment 39273
Prevents the crash in wincopy when pressing f

Run wincopy and press the f key to go to front buffer

wincopy will crash running gdb shows this..

gdb ./wincopy 
GNU gdb (GDB) Fedora (7.1-34.fc13)
Copyright (C) 2010 Free Software Foundation Inc.
License GPLv3+: GNU GPL version 3 or later 
This is free software: you are free to change and redistribute it.
There is NO WARRANTY to the extent permitted by law.  Type show copying
and show warranty for details.
This GDB was configured as x86_64-redhat-linux-gnu.
For bug reporting instructions please see:
...
Reading symbols from /home/kdekorte/git/mesa/progs/xdemos/wincopy...done.
(gdb) run
Starting program: /home/kdekorte/git/mesa/progs/xdemos/wincopy 
[Thread debugging using libthread_db enabled]
Press Esc to exit
Press 'f' to toggle front/back buffer drawing
Drawing to GL_FRONT buffer

Program received signal SIGSEGV Segmentation fault.
st_Clear (ctx=0xb34a40 mask=1) at state_tracker/st_cb_clear.c:479
479	            if (!strb->surface)
Missing separate debuginfos use: debuginfo-install expat-2.0.1-10.fc13.x86_64 glibc-2.12.1-2.x86_64 libX11-1.3.1-3.fc13.x86_64 libXau-1.0.5-1.fc12.x86_64 libXdamage-1.1.2-2.fc13.x86_64 libXext-1.1.2-2.fc13.x86_64 libXfixes-4.0.4-2.fc13.x86_64 libXxf86vm-1.1.0-1.fc13.x86_64 libdrm-2.4.22-1.fc13.x86_64 libgcc-4.4.4-10.fc13.x86_64 libstdc++-4.4.4-10.fc13.x86_64 libtalloc-2.0.1-1.fc13.x86_64 libv4l-0.8.1-1.fc13.x86_64 libxcb-1.5-1.fc13.x86_64
(gdb) bt
#0  st_Clear (ctx=0xb34a40 mask=1) at state_tracker/st_cb_clear.c:479
#1  0x00000000004013f7 in Redraw () at wincopy.c:156
#2  0x0000000000401605 in EventLoop () at wincopy.c:232
#3  0x0000000000401987 in main (argc= 
    argv=) at wincopy.c:312
(gdb) print strb
$1 = (struct st_renderbuffer *) 0x0
(gdb) quit


Patch to correct is attached",mesa-dev,kdekorte,fixed,1,resolved,4,2011-01-03,0,9,2011-01-03,88,critical,5
TELEPATHY-17072,2008-08-11,haze,TELEPATHY,Remove snpp from haze.manager,haze.manager is made on my system which has the snpp prpl but in general that prpl doesn't exist so it shouldn't be listed.,will,will,fixed,1,resolved,4,2008-08-18,0,2,2008-08-18,7,normal,2
DRI-94011,2016-02-05,DRM/Intel,DRI,rendering corruption (horizontal banding) when not on battery power,"Running on Debian unstable with the upgrade to xserver-xorg 2:1.18.0-3 and
xserver-xorg-video-intel 2:2.99.917+git20160127-1+b1 I'm experiencing
the weirdest rendering corruption which mostly manifests through a
horizontal banding of the display. Snapshots of the correct and glitched
display can be found at these imgur links:

http://i.imgur.com/V9V8s8h.png
http://i.imgur.com/NhNq9OF.png

The issue doesn't normally manifest in my setup and with the applications
I use with the only exception of Opera 12 which manifests it quite
consistently. Previous versions of the graphics stack on Debian (particularly
xserver-xorg-video-intel 2:2.99.917-2 from testing on pre-1.18
Xorg) work fine.

Most interesting the glitch only manifests when running on AC. If the
laptop is on battery there are no issues.

(Reported as Debian bug #813625: https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=813625 which include Xorg and dmesg snippet. Shall I attach them to this report as well? Hardware is the IGP of an Intel(R) Core(TM) i7-4712HQ CPU @ 2.30GHz)",intel-gfx-bugs,giuseppe.bilotta,fixed,1,closed,6,2017-03-08,0,6,2017-03-03,392,normal,2
