bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
FIREFOX-343396,2006-07-02,Toolbars and Customization,FIREFOX,Merge Reload and Stop buttons when they are adjacent,"User-Agent:       Mozilla/5.0 (Macintosh U PPC Mac OS X Mach-O en-GB rv:1.8.0.4) Gecko/20060508 Firefox/1.5.0.4
Build Identifier: Mozilla/5.0 (Macintosh U PPC Mac OS X Mach-O en-GB rv:1.8.0.4) Gecko/20060508 Firefox/1.5.0.4

Firefox's toolbar has one button to stop loading a page (cross icon) and a button for reloading the page (spiral icon). The problem is that the cross icon  is displayed even if the page is not loading and the spiral icon is displayed even when the page is already loading/reloading.

I suggest to have one smart button that 
- when loading a page it shows the cross icon and stops the loading when pressed
- when the page is loaded it shows the spiral icon and reloads the page when pressed.

This allows for a more logical interface. It would also save space as the smart button replaces the two dumb buttons.

Reproducible: Always

Steps to Reproduce:
1.
2.
3.",dao+bmo,catdogbeloved,fixed,1,resolved,4,2011-10-24,10,111,2010-01-04,1282,normal,2
CORE-267611,2004-11-03,Networking,CORE,get rid of malloc/copy/free sequence in nsStandardURL::Init,"Currently if |charset| is UTF-* we hit a pretty bad case for string
operations in nsStandardURL::Init.  We'll malloc a heap buffer for
mOriginCharset copy the given string into it then free the buffer once we see
that it starts with UTF.  Much better to figure that out _before_ messing with
mOriginCharset.",bryner,bryner,fixed,1,resolved,4,2008-01-05,0,6,2008-01-05,1158,normal,2
TECH_EVANGELISM_GRAVEYARD-123364,2002-02-04,English US,TECH_EVANGELISM_GRAVEYARD,musclecarworld.com - page is unreadable,"This is with mozilla 0.9.7 on linux the page in the url field is completely
unreadable because certain text overlaps other text. No page should ever render
this poorly.",doronr,mpalczew,fixed,1,resolved,4,2015-04-19,0,8,2002-12-10,309,normal,2
MAILNEWS_CORE-354425,2006-09-26,Address Book,MAILNEWS_CORE,Some random address book tidy ups (nsAddrDatabase/nsDirectoryDataSource),I've been meaning to submit these for a while - things I've found whilst coding. Patch coming up.,standard8,standard8,fixed,1,resolved,4,2008-07-31,0,4,2006-09-28,2,normal,2
TECH_EVANGELISM_GRAVEYARD-234372,2004-02-14,English US,TECH_EVANGELISM_GRAVEYARD,The navigation in Yahoo Mail (Inbox Draft Sent etc links) is stretched beyond the width of the screen.,"User-Agent:       
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.6) Gecko/20040206 Firefox/0.8

The navigation part of Yahoo Mail is way wider than it is in IE.  I mean it
covers the ENTIRE screen and you have to use a highly-annoying horizontal scroll
bar at the bottom.

Reproducible: Always
Steps to Reproduce:
1. Log into Yahoo mail.
2. If the problem did not happen in the first try read a message.
3. After reading 1-2 messages it ALWAYS happens to me.
Actual Results:  
The navigation part (with inbox etc links) was very very wide.

Expected Results:  
It should have stayed neatly on the left side as the Yahoo web designers
obviously intended it to.

I'm running Mozilla Firebird (I mean Firefox) with a Feb 14th nightly build. I'm
in 1024x768 screen resolution.",english-us,jwdawe,fixed,1,resolved,4,2015-04-19,0,2,2004-02-14,0,minor,2
CALENDAR-279165,2005-01-20,Internal Components,CALENDAR,Cannot build Sunbird on BeOS,"General problem for both BeOS version (netserver and BONE)
is
#ifdef HAVE_STDINT_H
#include 
#endif
in mozilla/calendar/libical/src/libical/icalrecur.c  line 138.
BeOS has inttypes.h

Don't know what place is better to change configure files with check to 
AC_CHECK_HEADERS(stdint.h inttypes.h)

or just icalrecur.c file with #if defined(BeOS)
-----------
Second poblem is in libxpical and specific for BONE versions of BeOS.
mozilla/calendar/libxpical/token.c
contains
#ifdef XP_BEOS
#include 
#endif
which is OK only for netserver version.
in case of BONE version all required definitions are in standard header files
so this ifdef must be ommited.",sergei_d,sergei_d,fixed,1,resolved,4,2006-08-01,0,26,2006-08-01,558,critical,5
CORE-14176,1999-09-17,XUL,CORE,[xpmenus] do not update when 'value' changed via DOM APIs,"XPMenus do not seem to respond properly to ContentAppended ContentInserted
and AttributeChanged notifications. This may be a dup of 11822 but I thought
I'd log it anyway.",hyatt,waterson,fixed,1,resolved,4,2008-07-31,0,10,1999-09-17,0,normal,2
CORE-510410,2009-08-13,Widget: Cocoa,CORE,remove remaining Carbon usage in Mac OS X native menu impl on 10.5+,We should remove remaining Carbon usage in our Mac OS X native menu impl on 10.5+. We can't do this on 10.4 because we don't have the APIs we need. This will also make our native menu impl 64-bit ready.,jaas,jaas,fixed,1,resolved,4,2009-08-16,0,6,2009-08-13,0,normal,2
CORE-393923,2007-08-27,Layout: Text and Fonts,CORE,ASSERTION: Invalid offset and ASSERTION: aPos out of range with rtl :first-letter,"Created attachment 278484
testcase

###!!! ASSERTION: Invalid offset: 'aOffset mCharCount' file /Users/jruderman/trunk/mozilla/gfx/thebes/src/gfxSkipChars.cpp line 92

###!!! ASSERTION: aPos out of range: '0 <= aPos && aPos < mCharacterCount' file ../../../dist/include/thebes/gfxFont.h line 563

Also none of the letters gets the first-letter style.",roc,jruderman,fixed,1,resolved,4,2008-04-07,0,10,2007-09-05,9,normal,2
FIREFOX-367799,2007-01-22,Bookmarks & History,FIREFOX,nsNavHistory duplicates effective TLD functionality,"nsNavHistory.cpp has some functions for finding out the effective TLD of a URL (see GetTLDType and friends). This is now available as a service and we should switch to using that instead.

We might want to use the helpers proposed in bug #367446 if/when they go in.",dwitte,hello,fixed,1,resolved,4,2009-11-26,0,16,2008-02-07,381,normal,2
CALENDAR-363085,2006-12-07,Provider: ICS/WebDAV,CALENDAR,Not possible to enter a webdav share that requires SSLVerifyClient,"As I understand the issue this is not supported by mozilla. however firefox gives an error dialog whereas sunbird silently failes (with a javascript error:

Error: [Exception... Component returned failure code: 0x80040111
(NS_ERROR_NOT_AVAILABLE) [nsIHttpChannel.requestSucceeded]  nsresult:
0x80040111 (NS_ERROR_NOT_AVAILABLE)  location: JS frame ::
chrome://calendar/content/publish.js :: anonymous :: line 265  data: no]
Source File: chrome://calendar/content/publish.js
Line: 265

STR:

1. configure your apache WebDAV share to require SSLVerifyClient
2. try to access it (subscribe to it)

results: silent failure + javascript error",timeless,sebo.moz,fixed,1,resolved,4,2011-11-07,0,9,2009-03-02,816,normal,2
SEAMONKEY-203300,2003-04-25,General,SEAMONKEY,fix rasdlg on MingW builds,"Rasdlg stuff is currently not working because the MingW w32api libraries
dont have the needed definitions. Once the definitions are in someone will need
to fix the mozilla code.",dmose,jonwil,fixed,1,resolved,4,2004-11-22,0,5,2003-04-28,3,normal,2
SEAMONKEY-76425,2001-04-17,MailNews: Message Display,SEAMONKEY,local folders status not updated after all mail read,"Mozilla/5.0 (Windows U Windows NT 5.0 en-US rv:0.8.1+) Gecko/20010417

I have this problem since at least 0.8

My imap mail is filtered into local folders. When I have the folder open that
the mail gets filtered in an a new message arrives the folder is marked bold
for new mail and the message gets added.
When I then read the message without changing the folder i gets correctly
market as read but the folder still remains bold. I have to go to another
folder and then come back to solve this every time.

Second problem: for one message I get the newmail sound two times once it is
added to the local folder and then when it re-appears in the imap folder (i
don't know why it appears in mozilla on the imap folder after it is copied
instead of before bot that I don't care)",sspitzer,spamnet,fixed,1,resolved,4,2004-11-22,0,4,2003-02-02,656,normal,2
WEBTOOLS_GRAVEYARD-324513,2006-01-24,Tinderbox,WEBTOOLS_GRAVEYARD,newly created tinderbox 404s and indexes for http://tinderbox.mozilla.org/Mozilla1.8.0-l10n-da/ URLs,"If you don't use the showbuilds.cgi?tree=Foo URLs but /Foo/ you get an index
of the directory as long as there are no builds on that box yet.

panel.html even 404s.

It should give a tree is open/closed message instead I guess.

Actually for a newly created tree the showbuilds.cgi itself doesn't mention
open or closed either.",cls,axel,fixed,1,resolved,4,2014-06-16,0,4,2006-06-23,150,minor,2
ADDONS.MOZILLA.ORG_GRAVEYARD-269957,2004-11-15,Public Pages,ADDONS.MOZILLA.ORG_GRAVEYARD,Add Extension: rot13 encoder/decoder,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.0 en-US rv:1.7.5) Gecko/20041107 Firefox/1.0 Mnenhy/0.6.0.104
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.0 en-US rv:1.7.5) Gecko/20041107 Firefox/1.0 Mnenhy/0.6.0.104

The extension can be found at the given url.  It's been tested to work on the
latest Mozilla release as well as Firefox 0.8-1.0 both Linux and OS X.

It adds two items to the context menu which only appear at appropriate times. 
One lets the user paste a rot13-encoded version of text on the clipboard and
the other opens up a new window with a rot13-encoded version of the text.  

It is somewhat similar to Mnenhy but much smaller.

This extension is version 0.1.

My email is the same as account--rory@mackean.net

Reproducible: Always
Steps to Reproduce:
1.
2.
3.",Bugzilla-alanjstrBugs,rory,fixed,1,resolved,4,2016-02-04,0,5,2004-11-18,3,normal,2
CORE_GRAVEYARD-329935,2006-03-09,XForms,CORE_GRAVEYARD,refresh inefficiencies with selects items,On a single load of a simple xform with just a xf:select and a xf:itemset generating 3 items xf:select's refresh gets hit 9 times.  Looking at this issue I also noticed that the itemset is added to the deferred bind list 3 times.  So the fix to this issue needs to address why select's refresh is getting called so many times before the itemset is even done populating and also the fact that controls are added more than once to the deferred bind list.,aaronr,aaronr,fixed,1,resolved,4,2016-07-15,0,30,2006-05-15,67,normal,2
MOZILLA.ORG_GRAVEYARD-427554,2008-04-07,Server Operations,MOZILLA.ORG_GRAVEYARD,Give clouserw access to sm-devmo01,"I need to do look at devmo for mozilla.com's nutch (bug 371364) but this box doesn't seem to be ldap enabled?  I get Permission denied (publickeygssapi-with-micpassword)

Thanks.",server-ops,wclouser,fixed,1,resolved,4,2015-03-12,0,6,2008-04-07,0,normal,2
SEAMONKEY-286670,2005-03-17,Installer,SEAMONKEY,Destination Directory of Setup Style  is broken on l10n build,"On the installer the Destination Directory label of Setup Style is broken
on l10n build.",masayuki,masayuki,fixed,1,resolved,4,2005-04-11,0,13,2005-03-26,9,normal,2
TECH_EVANGELISM_GRAVEYARD-199727,2003-03-28,English Other,TECH_EVANGELISM_GRAVEYARD,Site http://www.keralaguru.com/  prohibit to view in mozilla,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.0 rv:1.3b) Gecko/20030303 Phoenix/0.5
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.0 rv:1.3b) Gecko/20030303 Phoenix/0.5

Site http://www.keralaguru.com/  prohibit to view in mozilla

MozillaZine Forum Topic :  Evangelism  How to get sites to support Mozilla 
http://www.mozillazine.org/forums/viewtopic.php?p=59403&highlight=#59403

More kerala sites http://www.kerals.com/portals/


Reproducible: Always

Steps to Reproduce:
1. Site http://www.keralaguru.com/  prohibit to view in mozilla
2.
3.",english-other,BijuMailList,fixed,1,resolved,4,2015-04-19,0,5,2003-06-03,67,normal,2
TOOLKIT-396870,2007-09-20,NSIS Installer,TOOLKIT,Add file in use uninstall support,"Created attachment 281633
patch -rev1

Since there is no reliable or for that matter convoluted way to inform the user what has a file opened during an uninstall we should delete files on OS restart when a file is in use.",robert.strong.bugs,robert.strong.bugs,fixed,1,resolved,4,2008-04-20,0,7,2007-09-21,1,normal,2
WWW.MOZILLA.ORG-529053,2009-11-16,General,WWW.MOZILLA.ORG,[vi] 3.6 whatsnew/firstrun localization,"This bug is for the localization of the new firstrun and whatsnew pages for Firefox 3.6. 

These pages are located on a separate svn branch only for 3.6 work:

https://svn.mozilla.org/projects/mozilla.com/branches/firefox3.6/ADDYOURLOCALECODEHERE

You will first need to check out your repository example in a console for Chinese:

svn co https://svn.mozilla.org/projects/mozilla.com/branches/firefox3.6/zh-CN/ .

There are 3 pages to translate all very short you have a copy of these pages in your locale folder on svn here are the paths:

/firefox/3.6/firstrun/index.html
/firefox/3.6/whatsnew/index.html
/includes/l10n/in-product-3.6.inc.php

The last file (in-product-3.6.inc.php) is used by both firstrun and whatsnew pages.

You will find attached to bug 528943 an archive of the files to translate if you do not have SVN access. If you use the archive please attach your translations to this bug and not to bug 528943 :)

The staging site for these pages currently works for en-US so you can see what the pages will be like:

http://www-3.6.stage.mozilla.com/en-US/firefox/3.6/firstrun/
http://www-3.6.stage.mozilla.com/en-US/firefox/3.6/whatsnew/

(you need Firefox 3.6beta to display the pages correctly).


Thanks!",nobody,pascalc,fixed,1,resolved,4,2012-08-23,0,3,2009-12-09,23,normal,2
